"species","size_rls","size_fishflux"
"Stethojulis_trilineata",2,2
"Stethojulis_trilineata",5,5
"Stethojulis_trilineata",8,8
"Stethojulis_trilineata",10,10
"Stethojulis_trilineata",12,12
"Stethojulis_trilineata",15,NA
"Sufflamen_bursa",8,8
"Sufflamen_bursa",10,10
"Sufflamen_bursa",12,12
"Sufflamen_bursa",15,15
"Sufflamen_bursa",20,20
"Sufflamen_chrysopterum",2,NA
"Sufflamen_chrysopterum",5,5
"Sufflamen_chrysopterum",8,8
"Sufflamen_chrysopterum",10,10
"Sufflamen_chrysopterum",12,12
"Sufflamen_chrysopterum",15,15
"Sufflamen_chrysopterum",20,20
"Sufflamen_chrysopterum",25,25
"Sufflamen_chrysopterum",30,NA
"Sufflamen_fraenatum",2,NA
"Sufflamen_fraenatum",10,10
"Sufflamen_fraenatum",12,12
"Sufflamen_fraenatum",15,15
"Sufflamen_fraenatum",20,20
"Sufflamen_fraenatum",25,25
"Sufflamen_fraenatum",30,30
"Sufflamen_verres",5,5
"Sufflamen_verres",8,8
"Sufflamen_verres",10,10
"Sufflamen_verres",12,12
"Sufflamen_verres",15,15
"Sufflamen_verres",20,20
"Sufflamen_verres",25,25
"Sufflamen_verres",30,30
"Sufflamen_verres",35,35
"Sufflamen_verres",40,NA
"Symphorichthys_spilurus",35,35
"Symphorichthys_spilurus",40,40
"Symphorus_nematophorus",15,15
"Symphorus_nematophorus",25,25
"Symphorus_nematophorus",30,30
"Symphorus_nematophorus",35,35
"Symphorus_nematophorus",40,40
"Symphorus_nematophorus",50,50
"Symphorus_nematophorus",62,62
"Symphorus_nematophorus",75,75
"Synanceia_verrucosa",10,NA
"Synanceia_verrucosa",40,NA
"Synchiropus_bartelsi",2,NA
"Synchiropus_bartelsi",5,NA
"Synchiropus_moyeri",5,NA
"Synchiropus_splendidus",5,NA
"Synchiropus_spp.",2,NA
"Synodus_binotatus",5,5
"Synodus_binotatus",8,8
"Synodus_binotatus",10,10
"Synodus_binotatus",20,NA
"Synodus_capricornis",12,12
"Synodus_capricornis",15,15
"Synodus_dermatogenys",5,5
"Synodus_dermatogenys",8,8
"Synodus_dermatogenys",10,10
"Synodus_dermatogenys",15,15
"Synodus_dermatogenys",20,20
"Synodus_dermatogenys",25,NA
"Synodus_doaki",5,5
"Synodus_intermedius",8,8
"Synodus_intermedius",10,10
"Synodus_intermedius",12,12
"Synodus_intermedius",15,15
"Synodus_intermedius",20,20
"Synodus_intermedius",25,25
"Synodus_intermedius",30,30
"Synodus_intermedius",40,40
"Synodus_jaculum",8,8
"Synodus_jaculum",10,10
"Synodus_lacertinus",8,8
"Synodus_lacertinus",10,10
"Synodus_lacertinus",12,12
"Synodus_lacertinus",15,15
"Synodus_lacertinus",20,NA
"Synodus_lacertinus",25,NA
"Synodus_rubromarmoratus",5,5
"Synodus_sageneus",10,10
"Synodus_saurus",10,10
"Synodus_spp.",15,NA
"Synodus_synodus",2,NA
"Synodus_ulae",10,10
"Synodus_ulae",12,12
"Synodus_ulae",20,20
"Synodus_variegatus",5,5
"Synodus_variegatus",8,8
"Synodus_variegatus",10,10
"Synodus_variegatus",12,12
"Synodus_variegatus",15,15
"Synodus_variegatus",20,20
"Synodus_variegatus",25,25
"Synodus_variegatus",30,30
"Taeniamia_biguttata",2,NA
"Taeniamia_biguttata",5,NA
"Taeniamia_biguttata",8,NA
"Taeniamia_biguttata",10,NA
"Taeniamia_fucata",2,NA
"Taeniamia_fucata",5,NA
"Taeniamia_fucata",8,NA
"Taeniamia_fucata",10,NA
"Taeniamia_leai",5,NA
"Taeniamia_melasma",8,NA
"Taeniamia_zosterophora",5,NA
"Taeniamia_zosterophora",8,NA
"Taeniura_lymma",35,NA
"Taeniura_lymma",40,NA
"Taeniura_lymma",50,NA
"Taeniura_lymma",62,NA
"Taeniura_lymma",75,NA
"Taeniura_lymma",100,NA
"Taeniura_meyeni",88,NA
"Taeniura_meyeni",200,NA
"Taeniura_meyeni",350,NA
"Thalassoma_amblycephalum",2,NA
"Thalassoma_amblycephalum",5,5
"Thalassoma_amblycephalum",8,8
"Thalassoma_amblycephalum",10,10
"Thalassoma_amblycephalum",12,12
"Thalassoma_amblycephalum",15,15
"Thalassoma_amblycephalum",30,NA
"Thalassoma_amblycephalum",35,NA
"Thalassoma_bifasciatum",2,NA
"Thalassoma_bifasciatum",5,5
"Thalassoma_bifasciatum",8,8
"Thalassoma_bifasciatum",10,10
"Thalassoma_bifasciatum",12,12
"Thalassoma_bifasciatum",15,15
"Thalassoma_bifasciatum",20,20
"Thalassoma_duperrey",2,NA
"Thalassoma_duperrey",5,5
"Thalassoma_duperrey",8,8
"Thalassoma_duperrey",10,10
"Thalassoma_duperrey",12,12
"Thalassoma_duperrey",15,15
"Thalassoma_duperrey",20,20
"Thalassoma_grammaticum",5,5
"Thalassoma_grammaticum",8,8
"Thalassoma_grammaticum",10,10
"Thalassoma_grammaticum",12,12
"Thalassoma_grammaticum",15,15
"Thalassoma_grammaticum",20,20
"Thalassoma_grammaticum",25,25
"Thalassoma_hardwicke",2,NA
"Thalassoma_hardwicke",5,5
"Thalassoma_hardwicke",8,8
"Thalassoma_hardwicke",10,10
"Thalassoma_hardwicke",12,12
"Thalassoma_hardwicke",15,15
"Thalassoma_hardwicke",20,NA
"Thalassoma_hardwicke",25,NA
"Thalassoma_hebraicum",15,15
"Thalassoma_jansenii",2,NA
"Thalassoma_jansenii",5,5
"Thalassoma_jansenii",8,8
"Thalassoma_jansenii",10,10
"Thalassoma_jansenii",12,12
"Thalassoma_jansenii",15,15
"Thalassoma_jansenii",20,NA
"Thalassoma_lucasanum",2,2
"Thalassoma_lucasanum",5,5
"Thalassoma_lucasanum",8,8
"Thalassoma_lucasanum",10,10
"Thalassoma_lucasanum",12,12
"Thalassoma_lucasanum",15,NA
"Thalassoma_lucasanum",20,NA
"Thalassoma_lunare",2,NA
"Thalassoma_lunare",5,5
"Thalassoma_lunare",8,8
"Thalassoma_lunare",10,10
"Thalassoma_lunare",12,12
"Thalassoma_lunare",15,15
"Thalassoma_lunare",20,20
"Thalassoma_lunare",25,NA
"Thalassoma_lunare",30,NA
"Thalassoma_lunare",35,NA
"Thalassoma_lutescens",2,NA
"Thalassoma_lutescens",5,5
"Thalassoma_lutescens",8,8
"Thalassoma_lutescens",10,10
"Thalassoma_lutescens",12,12
"Thalassoma_lutescens",15,15
"Thalassoma_lutescens",20,20
"Thalassoma_lutescens",25,25
"Thalassoma_nigrofasciatum",2,NA
"Thalassoma_nigrofasciatum",5,5
"Thalassoma_nigrofasciatum",8,8
"Thalassoma_nigrofasciatum",10,10
"Thalassoma_nigrofasciatum",12,12
"Thalassoma_nigrofasciatum",15,15
"Thalassoma_purpureum",10,10
"Thalassoma_purpureum",12,12
"Thalassoma_purpureum",15,15
"Thalassoma_purpureum",25,25
"Thalassoma_purpureum",30,30
"Thalassoma_quinquevittatum",2,NA
"Thalassoma_quinquevittatum",5,5
"Thalassoma_quinquevittatum",8,8
"Thalassoma_quinquevittatum",10,10
"Thalassoma_quinquevittatum",12,12
"Thalassoma_quinquevittatum",15,15
"Thalassoma_trilobatum",5,5
"Thalassoma_trilobatum",8,8
"Thalassoma_trilobatum",10,10
"Thalassoma_trilobatum",12,12
"Trachinotus_baillonii",20,20
"Trachinotus_baillonii",25,25
"Trachinotus_rhodopus",10,10
"Trachinotus_rhodopus",12,12
"Trachinotus_rhodopus",15,15
"Trachinotus_rhodopus",20,20
"Trachinotus_rhodopus",30,30
"Trachinotus_rhodopus",35,35
"Trachinotus_stilbe",25,25
"Trachinotus_stilbe",30,30
"Tragulichthys_jaculiferus",20,20
"Triaenodon_obesus",30,NA
"Triaenodon_obesus",62,NA
"Triaenodon_obesus",75,NA
"Triaenodon_obesus",88,NA
"Triaenodon_obesus",100,NA
"Triaenodon_obesus",112,NA
"Triaenodon_obesus",125,NA
"Triaenodon_obesus",138,NA
"Triaenodon_obesus",150,NA
"Triaenodon_obesus",162,NA
"Triaenodon_obesus",175,NA
"Triaenodon_obesus",188,NA
"Triaenodon_obesus",200,NA
"Triaenodon_obesus",250,NA
"Trimma_anaima",2,NA
"Trimma_benjamini",2,NA
"Trimma_cana",2,NA
"Trimma_fangi",2,NA
"Trimma_lantana",2,NA
"Trimma_macrophthalmus",2,NA
"Trimma_sp._[Coral_Sea]",2,NA
"Trimma_spp.",2,NA
"Trimma_striatum",2,NA
"Trimma_taylori",2,NA
"Trimma_tevegae",2,NA
"Tripterygiidae_spp.",2,NA
"Tripterygiidae_spp.",5,NA
"Tylosurus_crocodilus",50,NA
"Tylosurus_crocodilus",62,NA
"Tylosurus_spp.",35,NA
"Ucla_xenogrammus",2,NA
"Ucla_xenogrammus",5,NA
"Umbrina_spp.",5,NA
"Umbrina_spp.",8,NA
"Umbrina_spp.",10,NA
"Upeneus_tragula",5,5
"Upeneus_tragula",8,8
"Upeneus_tragula",10,10
"Upeneus_tragula",12,12
"Upeneus_tragula",15,15
"Upeneus_tragula",20,20
"Upeneus_tragula",25,25
"Uraspis_helvola",25,25
"Urobatis_halleri",20,NA
"Urobatis_halleri",35,NA
"Urobatis_halleri",40,NA
"Urobatis_halleri",50,NA
"Urobatis_jamaicensis",25,NA
"Urobatis_jamaicensis",30,NA
"Urobatis_jamaicensis",40,NA
"Urobatis_jamaicensis",50,NA
"Urobatis_jamaicensis",62,NA
"Valenciennea_alleni",2,NA
"Valenciennea_alleni",5,NA
"Valenciennea_alleni",8,NA
"Valenciennea_alleni",10,NA
"Valenciennea_muralis",2,NA
"Valenciennea_muralis",5,NA
"Valenciennea_muralis",8,NA
"Valenciennea_muralis",10,NA
"Valenciennea_puellaris",2,NA
"Valenciennea_puellaris",5,NA
"Valenciennea_puellaris",8,NA
